work_key,doi,openalex_id,title,year,work_type,corpus_class,corpus_source,inclusion_pathway,in_ground_truth_registry,in_seed_dataset_registry,discovery_channel,discovery_source,confidence_tier,campaign_labels_auto,campaign_labels_final,manual_campaign_review,source_link,pdf_url,cited_by_count,openalex_type,manual_thesis_flag
doi:10.63581/jocpes.v5i1.05,10.63581/jocpes.v5i1.05,https://openalex.org/W4410471897,Automated Analysis of Radiosonde Temperature Data Using Python: A Study on Data Homogenization and Climate Trends Observed at Sta. Met. Kelas I Sultan Iskandar Muda - Banda Aceh,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://journal.physan.org/index.php/jocpes/article/download/53/40,,0,article,
doi:10.3390/en18102626,10.3390/en18102626,https://openalex.org/W4410526338,CFD in Urban Wind Resource Assessments: A Review,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,medium,Multi/None,Multi/None,yes,https://www.mdpi.com/1996-1073/18/10/2626/pdf?version=1747706668,,11,review,
doi:10.3390/rs17091652,10.3390/rs17091652,https://openalex.org/W4410161583,Characteristics of Eddy Dissipation Rates in Atmosphere Boundary Layer Using Doppler Lidar,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,no,https://www.mdpi.com/2072-4292/17/9/1652/pdf?version=1746618572,,4,article,
doi:10.3390/rs17243937,10.3390/rs17243937,https://openalex.org/W4417040794,"Characteristics of Planetary Boundary Layer Height (PBLH) over Shenzhen, China: Retrieval Methods and Air Pollution Conditions",2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2072-4292/17/24/3937/pdf?version=1764930404,,2,article,
doi:10.5194/wes-10-2755-2025,10.5194/wes-10-2755-2025,https://openalex.org/W4416687719,Characterization of HRRR-simulated rotor layer wind speeds and clouds along the coast of California,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://wes.copernicus.org/articles/10/2755/2025/wes-10-2755-2025.pdf,,0,article,
doi:10.3390/rs17081399,10.3390/rs17081399,https://openalex.org/W4409462126,Characterizing Seasonal Variation of the Atmospheric Mixing Layer Height Using Machine Learning Approaches,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,Multi/None,yes,https://www.mdpi.com/2072-4292/17/8/1399/pdf?version=1744642615,,4,article,
doi:10.5194/wes-2025-144,10.5194/wes-2025-144,https://openalex.org/W4413807213,Characterizing atmospheric stability in complex terrain,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:Perdigão+Doppler lidar,high,Perdigão,Perdigão,no,https://wes.copernicus.org/preprints/wes-2025-144/wes-2025-144.pdf,,0,preprint,
doi:10.22541/essoar.175408228.87136314/v1,10.22541/essoar.175408228.87136314/v1,https://openalex.org/W4412833453,Dependence of Boundary Layer Variability and HRRRv4 Model Performance on Cloudiness Over a Mid-latitude Heterogeneous Land Surface: Results from CHEESEHEAD19,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:CHEESEHEAD+Doppler lidar,medium,CHEESEHEAD,CHEESEHEAD,no,https://essopenarchive.org/doi/pdf/10.22541/essoar.175408228.87136314,,0,preprint,
doi:10.1117/12.3072756,10.1117/12.3072756,https://openalex.org/W4413267169,Detector performance of the spaceborne Doppler wind LiDARaboard the Aeolus satellite,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13699/136994V/Detector-performance-of-the-spaceborne-Doppler-wind-LiDARaboard-the-Aeolus/10.1117/12.3072756.pdf,,1,article,
doi:10.31083/jeems42402,10.31083/jeems42402,https://openalex.org/W7117813958,Digital Balance: Exploring the Nexus Between Remote Employee Well-Being and Productivity in East European Workforces,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+remote profiler,medium,Multi/None,Multi/None,yes,https://storage.imrpress.com/IMR/2003783656678723600/application/1862-0019-30-4-42402.pdf,,0,article,
doi:10.3390/atmos16020188,10.3390/atmos16020188,https://openalex.org/W4407256441,Dissipation Scaling with a Variable Cϵ Coefficient in the Stable Atmospheric Boundary Layer,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://www.mdpi.com/2073-4433/16/2/188/pdf?version=1738918978,,2,article,
doi:10.1007/s10546-025-00948-3,10.1007/s10546-025-00948-3,https://openalex.org/W4416839384,Doppler Lidar Observations of Urban Boundary Layer Response to the 8 April 2024 Total Solar Eclipse in Montreal,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://doi.org/10.1007/s10546-025-00948-3,https://link.springer.com/content/pdf/10.1007/s10546-025-00948-3.pdf,1,article,
doi:10.5194/wes-2025-79,10.5194/wes-2025-79,https://openalex.org/W4413288198,Emerging mobile lidar technology to study boundary-layer winds influenced by operating turbines,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,AWAKEN; PECAN,AWAKEN,yes,https://wes.copernicus.org/preprints/wes-2025-79/wes-2025-79.pdf,,0,article,
doi:10.1029/2025jh000652,10.1029/2025jh000652,https://openalex.org/W4413997195,Exploring the Level of Organization of Turbulent Coherent Structures in the Atmospheric Surface Layer Through Supervised Classification of Doppler Lidar Observations,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,no,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2025JH000652,,1,article,
doi:10.1029/2024jd043059,10.1029/2024jd043059,https://openalex.org/W4411457202,Exposing Process‐Level Biases in a Global Cloud Permitting Model With ARM Observations,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,LAFE,no,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024JD043059,,5,article,
doi:10.22541/essoar.174547923.31206306/v1,10.22541/essoar.174547923.31206306/v1,https://openalex.org/W4409778666,Fusing Machine Learning and Doppler Lidar Data for Convective Boundary Layer Height Prediction,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PBLTops+Doppler lidar,high,PBLTops,PBLTops,no,https://essopenarchive.org/doi/pdf/10.22541/essoar.174547923.31206306/v1,,0,preprint,
doi:10.1101/2025.11.17.25340377,10.1101/2025.11.17.25340377,https://openalex.org/W4416544032,"Geoepidemiology of COVID-19 hospitalisations and severity: impact of social deprivation and remote areas, in the south-eastern Region, France",2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+remote profiler,medium,Multi/None,Multi/None,yes,https://www.medrxiv.org/content/medrxiv/early/2025/11/22/2025.11.17.25340377.full.pdf,,0,preprint,
doi:10.5194/essd-17-6507-2025,10.5194/essd-17-6507-2025,https://openalex.org/W4416702241,"Harmonised boundary layer wind profile dataset from six ground-based Doppler wind lidars in a transect across Paris, France",2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:RIVoRS+Doppler lidar,high,Multi/None,Multi/None,yes,https://essd.copernicus.org/articles/17/6507/2025/essd-17-6507-2025.pdf,,0,article,
doi:10.1038/s41561-025-01662-y,10.1038/s41561-025-01662-y,https://openalex.org/W4409152912,High sensitivity of cloud formation to aerosol changes,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://www.nature.com/articles/s41561-025-01662-y.pdf,,16,article,
doi:10.3390/app15179442,10.3390/app15179442,https://openalex.org/W4413790598,High-Resolution Numerical Weather Simulation of Three Windshear Events at an Airport on the Qinghai–Tibet Plateau,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://www.mdpi.com/2076-3417/15/17/9442/pdf?version=1756381002,,1,article,
doi:10.1175/jamc-d-24-0075.1,10.1175/jamc-d-24-0075.1,https://openalex.org/W4409348564,"Impact of the Bowen Ratio on Surface-Layer Parameterizations of Heat, Moisture, and Turbulent Fluxes in Drylands",2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,LAFE,no,https://journals.ametsoc.org/downloadpdf/view/journals/apme/aop/JAMC-D-24-0075.1/JAMC-D-24-0075.1.pdf,,3,article,
doi:10.1175/mwr-d-25-0006.1,10.1175/mwr-d-25-0006.1,https://openalex.org/W4412828936,Impacts of Extratropical Transition on Tropical Cyclone Tornadoes,2025,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,yes,https://doi.org/10.1175/mwr-d-25-0006.1,https://journals.ametsoc.org/downloadpdf/view/journals/mwre/153/11/MWR-D-25-0006.1.pdf,0,article,
doi:10.5194/egusphere-2025-4814,10.5194/egusphere-2025-4814,https://openalex.org/W4416853084,Intercomparison of Seven Collocated Ground-based Infrared Spectrometer Radiance Observations and Retrieved Thermodynamic Profiles,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,VORTEX-SE,yes,https://egusphere.copernicus.org/preprints/2025/egusphere-2025-4814/egusphere-2025-4814.pdf,,0,article,
doi:10.1029/2024gl113273,10.1029/2024gl113273,https://openalex.org/W4406626547,Inverse Energy Cascades in the Boundary Layer During Strong Winds Based on Doppler Lidar,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024GL113273,,1,article,
doi:10.5194/wes-10-483-2025,10.5194/wes-10-483-2025,https://openalex.org/W4407890277,Linking large-scale weather patterns to observed and modeled turbine hub-height winds offshore of the US West Coast,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://wes.copernicus.org/articles/10/483/2025/wes-10-483-2025.pdf,,1,article,
doi:10.5194/wes-11-1343-2026,10.5194/wes-11-1343-2026,https://openalex.org/W4414889766,Low-level jets in the southern North Sea: implications for wind turbine performance using Doppler lidar observations,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:RIVoRS+Doppler lidar,high,Multi/None,Multi/None,yes,https://wes.copernicus.org/articles/11/1343/2026/wes-11-1343-2026.pdf,,0,article,
doi:10.1029/2024jd042106,10.1029/2024jd042106,https://openalex.org/W4408899882,Mechanism of Turbulence Structure Evolution in the Nocturnal Boundary Layer During the Interaction of Low‐Level Jet and Internal Gravity Waves: Based on Full Boundary Layer Turbulence Observations,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024JD042106,,3,article,
doi:10.5194/amt-18-1269-2025,10.5194/amt-18-1269-2025,https://openalex.org/W4408416953,Mid-Atlantic nocturnal low-level jet characteristics: a machine learning analysis of radar wind profiles,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://amt.copernicus.org/articles/18/1269/2025/amt-18-1269-2025.pdf,,2,article,
doi:10.3390/rs17162762,10.3390/rs17162762,https://openalex.org/W4413225308,Multi-Scale Wind Shear at a Plateau Airport: Insights from Lidar and Radiosonde Observations,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://doi.org/10.3390/rs17162762,,2,article,
doi:10.1175/bams-d-24-0162.1,10.1175/bams-d-24-0162.1,https://openalex.org/W4411351044,NextGen TV and Advanced Emergency Alerting: The Future of TV Warnings and Alerts,2025,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,yes,https://doi.org/10.1175/bams-d-24-0162.1,https://journals.ametsoc.org/downloadpdf/view/journals/bams/106/8/BAMS-D-24-0162.1.pdf,0,article,
doi:10.22541/essoar.174251081.13539471/v1,10.22541/essoar.174251081.13539471/v1,https://openalex.org/W4408667292,Observation and LES modeling of an offshore atmospheric undular bore generated during sea-breeze initiation near a peninsula,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://doi.org/10.22541/essoar.174251081.13539471/v1,,0,preprint,
doi:10.1029/2025jd043852,10.1029/2025jd043852,https://openalex.org/W4414541197,Observation and Large‐Eddy Simulation of an Offshore Atmospheric Undular Bore During Sea‐Breeze Initiation,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://doi.org/10.1029/2025jd043852,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2025jd043852,1,article,
doi:10.1038/s41598-025-02314-2,10.1038/s41598-025-02314-2,https://openalex.org/W4411855474,Observation of a slanted moisture structure with weak updraft leading to localized heavy rainfalls,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://www.nature.com/articles/s41598-025-02314-2.pdf,,1,article,
doi:10.5194/amt-18-1355-2025,10.5194/amt-18-1355-2025,https://openalex.org/W4408619491,Observations of tall-building wakes using a scanning Doppler lidar,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://amt.copernicus.org/articles/18/1355/2025/amt-18-1355-2025.pdf,,5,article,
doi:10.5194/wes-10-83-2025,10.5194/wes-10-83-2025,https://openalex.org/W4406221284,On the lidar-turbulence paradox and possible countermeasures,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://wes.copernicus.org/articles/10/83/2025/wes-10-83-2025.pdf,,5,article,
doi:10.1029/2024gl112400,10.1029/2024gl112400,https://openalex.org/W4407642402,Orography‐Induced Atmospheric Small‐Scale Waves During Bora Using Lidar Observations and Numerical Simulations,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024GL112400,,3,article,
doi:10.3390/photonics12010092,10.3390/photonics12010092,https://openalex.org/W4406667520,Parameter Study on Ultraviolet Rayleigh–Brillouin Doppler Lidar with Dual-Pass Dual Fabry–Perot Interferometer for Accurately Measuring Near-Surface to Lower Stratospheric Wind Field,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://www.mdpi.com/2304-6732/12/1/92/pdf?version=1737389043,,2,article,
doi:10.65606/32/2025/59,10.65606/32/2025/59,https://openalex.org/W7123824155,ProfileSwitchNet: Predicting e-SIM Carrier-Switch Behavior from Provisioning and Lifecycle Signals,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+remote profiler,medium,Multi/None,Multi/None,yes,https://jcib.org/index.php/jcib/article/download/59/24,https://jcib.org/index.php/jcib/article/download/59/24,0,article,
doi:10.1029/2024ms004601,10.1029/2024ms004601,https://openalex.org/W4414196375,Quantifying UAS Observation Error Variance Used in Data Assimilation Systems and Its Impact on Predictive Skill,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024MS004601,,0,article,
doi:10.1175/jamc-d-24-0203.1,10.1175/jamc-d-24-0203.1,https://openalex.org/W4410115936,Quantifying the thermodynamic impacts on the atmospheric boundary layer due to the sea breeze in the coastal Houston region,2025,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,TRACER,TRACER,no,https://journals.ametsoc.org/downloadpdf/view/journals/apme/aop/JAMC-D-24-0203.1/JAMC-D-24-0203.1.pdf,,0,article,
doi:10.1175/mwr-d-24-0108.1,10.1175/mwr-d-24-0108.1,https://openalex.org/W4414596400,Relating the Effects of Heterogeneous Terrain on Boundary Layer Flow to the Evolution of Preconvection Environments Using Remote Profiler Datasets from PERiLS,2025,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_b,channel_b:B2:PERiLS+remote profiler,medium,PERiLS,PERiLS,no,https://doi.org/10.1175/mwr-d-24-0108.1,https://journals.ametsoc.org/downloadpdf/view/journals/mwre/153/11/MWR-D-24-0108.1.pdf,1,article,
doi:10.1007/s10546-025-00901-4,10.1007/s10546-025-00901-4,https://openalex.org/W4407242568,Scaling the Vertical-Velocity Variance During the Very Late Afternoon Transition of the Convective Boundary Layer,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://link.springer.com/content/pdf/10.1007/s10546-025-00901-4.pdf,,0,article,
doi:10.5194/wes-10-117-2025,10.5194/wes-10-117-2025,https://openalex.org/W4406342856,Simulations suggest offshore wind farms modify low-level jets,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://wes.copernicus.org/articles/10/117/2025/wes-10-117-2025.pdf,,14,article,
doi:10.1016/j.atmosres.2025.108307,10.1016/j.atmosres.2025.108307,https://openalex.org/W4411474649,Snow transitions to rain: A review of atmospheric melting layer studies using micro rain radar and complementary approaches,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://doi.org/10.1016/j.atmosres.2025.108307,,1,review,
doi:10.3390/atmos16070810,10.3390/atmos16070810,https://openalex.org/W4411927611,Some Interesting Observations of Cross-Mountain East-to-Southeasterly Flow at Hong Kong International Airport and Their Numerical Simulations,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,medium,Multi/None,Multi/None,yes,https://www.mdpi.com/2073-4433/16/7/810/pdf?version=1751379067,,1,article,
doi:10.1002/asl.1294,10.1002/asl.1294,https://openalex.org/W4407797983,Spatial structure of local winds “Rokko‐oroshi”: A case study using Doppler lidar observation and <scp>WRF</scp> simulation,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/asl.1294,,2,article,
doi:10.1029/2025gl119298,10.1029/2025gl119298,https://openalex.org/W4417430738,Sunset Bores Over the Southern North China Plain,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2025GL119298,,0,article,
doi:10.1186/s40645-024-00674-3,10.1186/s40645-024-00674-3,https://openalex.org/W4406204451,The JAGUAR-DAS whole neutral atmosphere reanalysis: JAWARA,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://progearthplanetsci.springeropen.com/counter/pdf/10.1186/s40645-024-00674-3,,13,article,
doi:10.1175/bams-d-24-0108.1,10.1175/bams-d-24-0108.1,https://openalex.org/W4411209839,The MatterHEX Experiment—Investigating Atmospheric Flow Patterns in Highly Complex Terrain Related to Banner Cloud Formation,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/view/journals/bams/aop/BAMS-D-24-0108.1/BAMS-D-24-0108.1.pdf,,3,article,
doi:10.1063/5.0283624,10.1063/5.0283624,https://openalex.org/W4415295713,Toward improved offshore wind design: Variability of wind veer revealed by hybrid cluster analysis of lidar data,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://doi.org/10.1063/5.0283624,,1,article,
doi:10.1016/j.buildenv.2025.114009,10.1016/j.buildenv.2025.114009,https://openalex.org/W4416410485,"Towards high-fidelity urban wind profiles for the built environment: a neural field to fuse multi-source observational data in Guangzhou, China",2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://doi.org/10.1016/j.buildenv.2025.114009,,2,article,
doi:10.1109/taes.2025.3578555,10.1109/taes.2025.3578555,https://openalex.org/W4412444978,TransCNN: A Hybrid Framework for Aircraft Wake Vortex Detection and Safety Interval Assessment,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,medium,Multi/None,Multi/None,yes,https://doi.org/10.1109/taes.2025.3578555,,4,article,
doi:10.48496/cnc9-df17,10.48496/cnc9-df17,https://openalex.org/W2396497205,Tuning of the Active Hair Bundle,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B3:SCALES+CLAMPS-2+boundary layer,medium,Multi/None,Multi/None,yes,https://digitalcommons.rockefeller.edu/student_theses_and_dissertations/185,,0,article,
doi:10.1175/mwr-d-24-0111.1,10.1175/mwr-d-24-0111.1,https://openalex.org/W4410545470,Using a Numerical Model to Evaluate a Proposed Mechanism for Nocturnal Low-Level Jets and Ascent over a Warm Tongue,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,PECAN,no,https://journals.ametsoc.org/downloadpdf/view/journals/mwre/aop/MWR-D-24-0111.1/MWR-D-24-0111.1.pdf,,0,article,
doi:10.1007/s42865-025-00110-4,10.1007/s42865-025-00110-4,https://openalex.org/W4413135141,Using ground-based lidar data to investigate the water–vapor budget in the daytime atmospheric boundary layer,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,LAFE,no,https://link.springer.com/content/pdf/10.1007/s42865-025-00110-4.pdf,,0,article,
doi:10.1088/1742-6596/3016/1/012015,10.1088/1742-6596/3016/1/012015,https://openalex.org/W4410872864,Wake measurement of utility-scale wind turbine wake using drone,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,medium,Multi/None,Multi/None,yes,https://doi.org/10.1088/1742-6596/3016/1/012015,,1,article,
doi:10.1016/j.jweia.2025.106162,10.1016/j.jweia.2025.106162,https://openalex.org/W4413122931,Wind profile nowcasting and forecasting using machine learning,2025,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+remote profiler,high,Multi/None,Multi/None,yes,https://doi.org/10.1016/j.jweia.2025.106162,,2,article,
doi:10.1175/waf-d-24-0153.1,10.1175/waf-d-24-0153.1,https://openalex.org/W4413020192,nan,2025,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,no,https://doi.org/10.1175/waf-d-24-0153.1,,0,article,
doi:10.1175/bams-d-23-0331.1,10.1175/bams-d-23-0331.1,https://openalex.org/W4412895793,nan,2025,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,TRACER,TRACER,no,https://doi.org/10.1175/bams-d-23-0331.1,,4,article,
doi:10.1175/bams-d-23-0265.1,10.1175/bams-d-23-0265.1,https://openalex.org/W4415738987,nan,2025,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,TORUS,TORUS,no,https://doi.org/10.1175/bams-d-23-0265.1,,1,article,
doi:10.1175/bams-d-23-0319.1,10.1175/bams-d-23-0319.1,https://openalex.org/W4407224780,nan,2025,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,no,https://doi.org/10.1175/bams-d-23-0319.1,,0,article,
doi:10.1175/mwr-d-24-0166.1,10.1175/mwr-d-24-0166.1,https://openalex.org/W4411982573,nan,2025,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,PERiLS,PERiLS,no,https://doi.org/10.1175/mwr-d-24-0166.1,,0,article,
doi:10.21947/2293551,10.21947/2293551,https://openalex.org/W4391712937,BLOC Site - ASSIST Thermodynamic retrievals TROPoe / Derived Data,2025,Dataset,dataset,data_deposits,Validated data deposit,no,no,channel_e,channel_e:SPLASH-SAIL,medium,Multi/None,Multi/None,no,https://www.osti.gov/biblio/2293551,,1,dataset,
doi:10.21947/2293549,10.21947/2293549,https://openalex.org/W4391712933,NANT Site - ASSIST / Thermodynamic retrievals TROPoe / Derived Data,2025,Dataset,dataset,data_deposits,Validated data deposit,no,no,channel_e,channel_e:SPLASH-SAIL,medium,Multi/None,Multi/None,no,https://www.osti.gov/biblio/2293549,,1,dataset,
doi:10.21947/2293548,10.21947/2293548,https://openalex.org/W4391712934,NANT Site - Microwave Radiometer Thermodynamic Retrievals TROPoe / Derived Data,2025,Dataset,dataset,data_deposits,Validated data deposit,no,no,channel_e,channel_e:SPLASH-SAIL,medium,Multi/None,Multi/None,no,https://www.osti.gov/biblio/2293548,,0,dataset,
doi:10.21947/2293550,10.21947/2293550,https://openalex.org/W4391712936,NOAA PSL Microwave Radiometer Block Island / Thermodynamic retrievals TROPoe,2025,Dataset,dataset,data_deposits,Validated data deposit,no,no,channel_e,channel_e:SPLASH-SAIL,medium,Multi/None,Multi/None,no,https://www.osti.gov/biblio/2293550,,0,dataset,
doi:341530,341530,repo:shareok:11244/341530,Exploring the Optimal Design of a Mesoscale Boundary Layer Profiling Network for Model Forecasting Applications in Cases of Significant Severe Weather,2025,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:campaign_candidate:shareok+PECAN,medium,Multi/None,Multi/None,no,https://shareok.org/handle/11244/341530,,,dissertation,y
doi:10.1109/tgrs.2026.3672972,10.1109/tgrs.2026.3672972,https://openalex.org/W7135085458,A Comparative Study of Low-Level Jets in Different Climate Regions in China Using Multisite Doppler Wind Lidar Observations,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://doi.org/10.1109/tgrs.2026.3672972,,0,article,
id:https://openalex.org/W7160456604,nan,https://openalex.org/W7160456604,A Domain-Driven Design Simulator for Business Logic-Rich Microservice Systems,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+remote profiler,medium,Multi/None,Multi/None,yes,https://arxiv.org/pdf/2605.01159,,0,article,
